,id,geographyFk_city,geographyFk_province,title,price,pricePerSqm,floorArea,lotArea,propertyCategory
3292,587fa3b4-5ab1-4bc5-ab76-2a65c269f9b9,137607000,130000000,Grace Residences in Taguig City,3279600.0,,27.33,0.0,N/A
3293,42a64212-dc3d-4ec4-b59c-671510d5d5c7,21529000,21500000,Brgy. 11 in Tuguegarao City,1528750.0,5000.0,0.0,305.75,N/A
3294,d37b1dc7-4cee-4def-a6ef-d171a83dd151,72217000,72200000,Ultima Residences in Cebu,4818750.0,,64.25,0.0,N/A
3295,b5e57854-87da-4aea-bd55-c89322b14185,137602000,130000000,Avida Towers Asten in Makati City,4613800.0,,23.2,0.0,Condominium
3296,64dd6125-f54f-42f3-9705-bdae862f2b99,133900000,130000000,Burgundy Transpacific Place in Manila City,2221360.0,,27.77,0.0,N/A
3297,99ebdaf2-6b1b-4e39-aaa7-191f7c67c3aa,133900000,130000000,Burgundy Transpacific Place in Manila City,3646400.0,,45.58,0.0,N/A
3298,9c02adfd-0266-4cca-9ef4-89d16c742d33,133900000,130000000,Burgundy Transpacific Place in Manila City,2027520.0,,25.34,0.0,N/A
3299,418650ad-3630-4986-b790-009c24cd27ac,133900000,130000000,Burgundy Transpacific Place in Manila City,2477600.0,,30.97,0.0,N/A
3300,aa1b947d-1a86-40e9-9cbe-578edc396628,133900000,130000000,Burgundy Transpacific Place in Manila City,2579360.0,,32.24,0.0,N/A
3301,fc918dd4-cb36-4445-849d-f746a9e1d840,133900000,130000000,Burgundy Transpacific Place in Manila City,2781600.0,,34.77,0.0,N/A
3302,cf2e8de5-aa0b-42e6-8ce7-b3c14f73342c,133900000,130000000,Burgundy Transpacific Place in Manila City,2525600.0,,31.57,0.0,N/A
3303,df70d7b4-19c4-4b69-861b-abd866d43195,133900000,130000000,Burgundy Transpacific Place in Manila City,2538400.0,,31.73,0.0,N/A
3304,f05a227e-5661-4c67-9841-a58e76609a58,133900000,130000000,Burgundy Transpacific Place in Manila City,2763200.0,,34.54,0.0,N/A
3305,6d148c9c-b20b-4d00-a357-7d22e7b27983,133900000,130000000,Lumiere Residences in Pasig City,7150000.0,,65.0,0.0,N/A
3306,aa087d1a-b026-440e-900e-c20bdc1c73c0,137403000,130000000,One Oasis Ortigas in Pasig City,2688300.0,,29.87,0.0,N/A
3307,7ec0d2b2-29bc-47b1-8da7-e472c229989d,137404000,130000000,Grass Residences in Quezon City,2299000.0,,20.9,0.0,N/A
3308,bdec842a-414c-47ba-a4db-b07adb6e76ff,137607000,130000000,Avida Towers Vireo in Taguig City,7163000.0,,37.7,0.0,Condominium
3309,72cf4ada-f61c-4f26-a88f-58ccb8a9273f,137607000,130000000,Avida Towers Vireo in Taguig City,7163000.0,,37.7,0.0,Condominium
3310,db164631-1cc0-4423-b701-dd1d5a012709,137401000,130000000,Acqua Private Residences in Mandaluyong City,3781400.0,,27.01,0.0,N/A
3311,4352637b-8000-4005-acbb-b1b9abd36f00,137403000,130000000,East of Galleria Condominium in Pasig City,4677050.0,,40.67,0.0,Condominium
3312,3deeffec-1acf-471b-a63a-d9dab3b2fcec,137404000,130000000,Lansbergh Place Condominium in Quezon City,3090500.0,,44.15,0.0,Condominium
3313,f9bc98d6-a78d-427d-9d4e-79ca1aea1d9e,137404000,130000000,Avida Towers Cloverleaf in Quezon City,3649600.0,,22.81,0.0,Condominium
3314,c7ecd3cc-0aa3-4c25-82e1-8ede41ae494f,137607000,130000000,Avida Towers Vireo in Taguig City,9804000.0,,51.6,0.0,Condominium
3315,8b773e60-f5de-4fcf-9364-475a53c7f98f,137607000,130000000,Avida Towers Vireo in Taguig City,4351000.0,,22.9,0.0,Condominium
3316,dfd32efd-0ae8-433f-8dcb-cfb420aa1cb9,137607000,130000000,Avida Towers Vireo in Taguig City,7163000.0,,37.7,0.0,Condominium
3317,79e494d4-87b3-4a8b-b184-8c047d212a74,137607000,130000000,Avida Towers Vireo in Taguig City,10791500.0,,51.6,0.0,Condominium
3318,b5965646-e151-4c2a-b006-1afbdc74da80,133900000,130000000,Avida Towers Vireo in Taguig City,7444000.0,,37.5,0.0,Condominium
3319,a41cec3b-b4ec-4aa0-bff7-07a0492ef9e3,137607000,130000000,Avida Towers Vireo in Taguig City,4446000.0,,23.4,0.0,Condominium
3320,2ca19609-e587-46c5-b2b6-cf74454c9644,137607000,130000000,Fort Palm Spring Condominium in Taguig City,14710400.0,,91.94,0.0,Condominium
3321,8316f8d5-7821-463b-8978-43d808c898fe,15518000,15500000,Dagupan City in Pangasinan,2500000.0,5000.0,0.0,500.0,N/A
3322,4962dfec-5870-4b81-96d4-99a4e3d6a23c,72217000,72200000,One Oasis Cebu Condominium in Cebu,4661500.0,,36.4,0.0,Condominium
3323,9c4d0c7c-b0f2-422e-80da-8ccf77b02270,,45800000,Eastborough Place Subdivision in Rizal,22590000.0,4500.0,0.0,5020.0,House & Lot
3324,6667691b-347f-4ede-a959-0934923dac33,137401000,130000000,Flair Towers Condominium in Mandaluyong City,6760000.0,,52.0,0.0,Condominium
3325,ea26ed9c-5792-47ea-89ab-f970f2a8e0db,133900000,130000000,Green Residences in Manila City,3755200.0,,23.47,0.0,N/A
3326,7bc4afa8-ebf8-4572-9a6b-d0f4720092bd,133900000,130000000,Green Residences in Manila City,3755200.0,,23.47,0.0,N/A
3327,17c3a6d6-a224-420e-9fea-84f28d643809,137605000,130000000,Breeze Residences in Pasay City,4590000.0,,27.0,0.0,N/A
3328,f2c0bcd8-b3d2-439e-99cf-23e76cf0add8,137403000,130000000,One Spatial Pasig in Pasig City,3210000.0,,32.1,0.0,N/A
3329,1aa4e341-0c4c-42e4-b5f6-bd35460d8e81,137403000,130000000,Cerritos Residences in Pasig City,2103750.0,,24.75,0.0,N/A
3330,96c54d34-ae2a-489e-80f9-0a6433e2d5b7,137607000,130000000,The Venice Luxury Residences in Taguig City,11952000.0,,66.4,0.0,N/A
3331,4ce27110-fb59-4cbe-8c89-288fdad2ab31,137607000,130000000,Avida Cityflex Tower BGC in Taguig City,12026000.0,,60.13,0.0,Condominium
3332,3b26a53e-121b-405f-ae04-6b7df9be7884,,41000000,Rancho Vista Subdivision in Batangas,7803000.0,9000.0,0.0,867.0,House & Lot
3333,2a533378-03e5-4ff6-b578-c21c99297320,137602000,130000000,Salcedo Square in Makati City,6552000.0,,32.76,0.0,N/A
3334,f7a4b62a-0234-4093-90ea-be9d7ddf31b0,137602000,130000000,Salcedo Square in Makati City,6392000.0,,31.96,0.0,N/A
3335,2ff6a4d4-3217-4129-afa9-a8d2e77ff55b,41014000,41000000,Plantacion Meridienne in Batangas,1144250.0,5750.0,0.0,199.0,N/A
3336,ed22da8f-6209-4e39-ac11-1eae18f7a8b2,137603000,130000000,Avida Towers Altura in Muntinlupa City,7311700.0,,63.58,0.0,Condominium
3337,e0b0a7de-033e-4834-b82f-389b3387f635,31420000,31400000,Amaia Steps Altaraza in Bulacan,2790000.0,,31.0,0.0,N/A
3338,bcb4dbf8-e313-40bd-b4be-4bbf9666cdae,,43400000,Rodland Subdivision in Bulacan,600000.0,6000.0,0.0,100.0,House & Lot
3339,16e050f1-5fae-459a-b153-abe433fb8e8c,,43400000,Rodland Subdivision in Bulacan,600000.0,6000.0,0.0,100.0,House & Lot
3340,0acf8b40-5eda-47a1-9fa2-05bcb15a5aeb,,43400000,Rodland Subdivision in Bulacan,600000.0,6000.0,0.0,100.0,House & Lot
3341,22f565b0-6b09-4b31-8ccb-f88bb76b5a65,,43400000,Rodland Subdivision in Bulacan,1200000.0,6000.0,0.0,200.0,House & Lot
3342,aa92930b-4c3e-408c-a7a9-88c18e7d66b8,,43400000,Rodland Subdivision in Bulacan,534000.0,6000.0,0.0,89.0,House & Lot
3343,8522129b-8a77-48ae-9d7e-3bd3041eb33a,,43400000,Rodland Subdivision in Bulacan,582000.0,6000.0,0.0,97.0,House & Lot
3344,ece792e3-747e-43b9-9bcf-8e80ea06eeee,,43400000,Rodland Subdivision in Bulacan,600000.0,6000.0,0.0,100.0,House & Lot
3345,45aa9c70-4db7-41bd-a290-5142b5381139,42119000,42100000,Wind Residences in Cavite,4884600.0,,34.89,0.0,N/A
3346,03cd6c58-dee5-4c31-8e13-5a1ef2f6cc8c,42119000,42100000,Wind Residences in Cavite,2889600.0,,20.64,0.0,N/A
3347,599cb0da-79f1-4bcb-a13c-42260de8d294,43428000,43400000,Solen Residences in Laguna,9600000.0,40000.0,0.0,240.0,N/A
3348,847e9f99-1fb7-4144-8743-151da19de0f3,72217000,72200000,Avida Towers Riala in Cebu,3876000.0,,22.8,0.0,Condominium
3349,9eee4dc8-1078-4a7f-9d22-d7b4b0619cbc,137504000,130000000,Fini Homes Condominium in Valenzuela City,2174535.0,,46.99,0.0,Condominium
3350,2bfc9ad3-11f4-4143-857c-016cac6db640,137504000,130000000,Fini Homes Condominium in Valenzuela City,2482390.0,,51.44,0.0,Condominium
3351,ce34a262-7535-41a5-91f3-6bd8a122801a,133900000,130000000,Green Residences in Manila City,2504000.0,,15.65,0.0,N/A
3352,a37853cc-1df0-4a9f-b397-173b76b4cb81,137403000,130000000,Aria Residence in Pasig City,2621500.0,,25.56,0.0,N/A
3353,6e832ceb-5775-4d0d-9ffd-c3a542ac97af,137501000,130000000,Amaia Steps Novaliches in Caloocan City,1800000.0,,30.0,0.0,N/A
3354,d3178a09-c350-4a74-b190-ed01faa0a5db,137401000,130000000,Amaia Skies Shaw in Mandaluyong City,3503500.0,,26.95,0.0,N/A
3355,64792c31-1785-47c5-a57e-dca73c49b395,137603000,130000000,Lindenwood Residences in Muntinlupa City,21835000.0,55000.0,0.0,397.0,N/A
3356,18ae6f66-5685-4348-85db-39c9061cb3c0,137404000,130000000,Trees Residences in Quezon City,1573350.0,,18.51,0.0,N/A
3357,45118041-4c13-4099-b9ba-d598be17d1a0,137604000,130000000,Azure Urban Resort Residences in Parañaque City,5555650.0,,48.31,0.0,N/A
3358,fe028bff-fde9-401a-a96b-bedee7b44c91,35416000,35400000,Richmond Homes in Pampanga,1164500.0,8500.0,0.0,137.0,N/A
3359,ca803735-37de-41e7-b9ab-8be5b7cc68dc,72217000,72200000,Avida Towers Riala in Cebu,3876000.0,,22.8,0.0,Condominium
3360,25436559-f3e5-442b-8d43-15cd6055bc34,137404000,130000000,Mezza Residences in Quezon City,2407000.0,,24.07,0.0,N/A
3361,8d4b9e9c-738b-49cb-8213-718324052150,137602000,130000000,Jazz Residences in Makati City,4021500.0,,26.81,0.0,N/A
3362,b3a4e60e-7b29-4a8a-b1de-51e6ae0ed814,137401000,130000000,Avida Tower Verge in Mandaluyong City,1400000.0,,12.5,0.0,Condominium
3363,2ca91fdb-4ea3-4e29-9573-1daf45041a73,137602000,130000000,Jazz Residences in Makati City,4027500.0,,26.85,0.0,N/A
3364,d38677ef-6a58-4d13-973a-9d8e78f560af,137602000,130000000,Jazz Residences in Makati City,4749000.0,,31.66,0.0,N/A
3365,7ae4f9ef-b6de-4a84-9f69-fd3258881975,137602000,130000000,Jazz Residences in Makati City,4878000.0,,32.52,0.0,N/A
3366,aa93faf8-3bf0-4f3f-93d7-9780fa2e99bd,137401000,130000000,Avida Tower Verge in Mandaluyong City,1400000.0,,12.5,0.0,Condominium
3367,2f9f2fc2-337d-41ac-8e86-ee9d9a072928,137401000,130000000,Avida Tower Verge in Mandaluyong City,4450200.0,,22.8,0.0,Condominium
3368,24d1943b-5690-452f-a006-daeaf9048c36,137401000,130000000,Avida Tower Verge in Mandaluyong City,4205100.0,,21.8,0.0,Condominium
3369,0b3cd22b-1360-4eab-a13d-b650341538ad,137403000,130000000,Shine Residences in Pasig City,3285800.0,,23.47,0.0,N/A
3370,56c8a367-13c2-4c8c-8086-72a89574eba3,137403000,130000000,"Aria Residences, Amaia Steps Pasig in Pasig City",2331000.0,,23.31,0.0,N/A
3371,250920d4-d395-4548-9e9f-013b6a696049,137404000,130000000,Xavierville I Subdivision in Quezon City,16327200.0,120000.0,0.0,136.06,House & Lot
3372,dd80f633-13a4-4257-8b02-23d69fc49916,137404000,130000000,Northpointe Residences in Quezon City,3900000.0,,39.0,0.0,N/A
3373,a11941d6-9947-4bfd-89e8-0a34154f8cc8,137607000,130000000,Cedar Crest Condominium in Taguig City,6200000.0,,60.0,0.0,Condominium
3374,45a69c29-611e-446c-8527-96bae20bd6dd,137607000,130000000,Grace Residences in Taguig City,3279600.0,,27.33,0.0,N/A
3375,7081f840-0ccc-4ad0-bf22-ef9b6ed58811,137401000,130000000,Avida Tower Verge in Mandaluyong City,6759100.0,,37.5,0.0,Condominium
3376,f56d8f5b-abbd-4bde-861f-0a0ce919db13,137404000,130000000,Blue Residences in Quezon City,3520500.0,,23.47,0.0,N/A
3377,28802927-9550-48d5-beaf-07ef74b9b9f2,137404000,130000000,The Magnolia Residences A in Quezon City,6987000.0,,41.1,0.0,N/A
3378,f582d4c3-553c-4a24-9a3b-686fdf675d3e,137601000,130000000,Paseo Verde at Real in Las Piñas City,2383000.0,,24.3,0.0,N/A
3379,92a0dd35-fb38-49be-9420-c7d8c992b55c,137401000,130000000,Amaia Skies Shaw in Mandaluyong City,5026100.0,,30.97,0.0,N/A
3380,40af2890-5c5c-4717-83be-80cab7516591,137403000,130000000,One Spatial Pasig in Pasig City,3204000.0,,32.04,0.0,N/A
3381,231741c5-0881-405e-bdd9-dd354afd3d15,137404000,130000000,Mezza Residences in Quezon City,4907000.0,,24.07,0.0,N/A
3382,276edc52-4c99-46bd-a71b-07cabdef4057,63022000,63000000,Avida Towers Atria in Iloilo,6135000.0,,40.9,0.0,Condominium
3383,1ad2a5a9-789d-4810-a024-aaa99b64679c,141102000,141100000,Baguio City in Benguet,34036000.0,4000.0,0.0,8509.0,N/A
3384,8d82c64d-cf0d-41b4-8a6b-5330917a6131,137403000,130000000,Shine Residences in Pasig City,2844800.0,,20.32,0.0,N/A
3385,4dddc109-012f-4e7d-a84c-39ba16a6f003,43405000,43400000,Amaia Steps Nuvali in Laguna,3290000.0,,32.9,0.0,N/A
3386,7cb8ffc6-eaf0-4b46-9487-0bed7caec3a5,43424000,43400000,San Pablo City in Laguna,15870000.0,801.0,0.0,19820.0,N/A
3387,b6089083-3860-4bd2-84fd-9e6deb2b1a37,43428000,43400000,Belle Reve Subdivision in Laguna,21280000.0,35000.0,0.0,608.0,House & Lot
3388,4ff191b8-dc3e-4be4-8988-82854ebb7cf3,45624000,45600000,Cosmopolitan Homes in Quezon,1010300.0,15543.0,32.75,65.0,N/A
3389,90903fa3-d328-4187-8b2e-4567a483c1fb,43428000,43400000,Promenade Subdivision in Laguna,29225000.0,35000.0,0.0,835.0,House & Lot
3390,71a4b0d8-8e6f-4f3f-9ed1-9948a343e6b4,43428000,43400000,Promenade Subdivision in Laguna,27090000.0,35000.0,0.0,774.0,House & Lot
3391,3225c34c-e3af-45e5-ac4a-56245a21e00c,45802000,45800000,Hacienda Sta. Monica in Batangas,36855000.0,7000.0,0.0,5265.0,N/A
3392,76928e1d-3895-417b-88a2-36999cc475f8,137403000,130000000,Renaissance 3000 in Pasig City,8182000.0,,92.3,0.0,N/A
3393,b1d393c5-2ef0-4b19-9e2a-4cb87efce074,42108000,42100000,Lancaster New City in Cavite,4533990.0,45340.0,177.0,100.0,N/A
3394,4ee8f2ab-dfeb-478a-ae4d-6a4cdd2fe044,137604000,130000000,Chateau Elysee Condominium in Parañaque City,4200000.0,,56.0,0.0,Condominium
3395,28001ef4-a272-4091-aa36-40ab9653c360,137403000,130000000,Renaissance 3000 in Pasig City,8182000.0,,91.34,0.0,N/A
3396,c22098f5-d47a-4b37-881f-a406608048fb,43428000,43400000,Belle Reve Subdivision in Laguna,21980000.0,35000.0,0.0,628.0,House & Lot
3397,63660f30-8485-4816-bf42-8e7308626c66,137604000,130000000,Chateau Elysee Condominium in Parañaque City,3903750.0,,52.05,0.0,Condominium
3398,a7be4e9a-08c3-4a27-bd10-dcabd4aee675,137604000,130000000,Chateau Elysee Condominium in Parañaque City,4320000.0,,57.6,0.0,Condominium
3399,ccd28a4f-976b-4b16-8d83-6aba034daf10,137604000,130000000,Chateau Elysee Condominium in Parañaque City,3600000.0,,48.0,0.0,Condominium
3400,862e11ec-9dd8-4cf7-acd6-4a618dccd317,137604000,130000000,Chateau Elysee Condominium in Parañaque City,3600000.0,,48.0,0.0,Condominium
3401,70455156-e6fe-4f1b-b491-bb4a46249212,137605000,130000000,Shell Residences in Pasay City,4096000.0,,25.6,0.0,N/A
3402,57724564-330e-4209-b189-ac0d5ef8f46a,72226000,72200000,Amisa Private Residences in Cebu,6259000.0,,62.59,0.0,N/A
3403,0f705253-0ef9-4f5b-83e3-c779b6e33427,42108000,42100000,Lancaster New City in Cavite,1846440.0,36929.0,62.0,50.0,N/A
3404,300843cb-9770-4a01-ac7e-b35355792fb2,42108000,42100000,Lancaster New City in Cavite,1894050.0,37881.0,65.0,50.0,N/A
3405,4157d218-6696-40af-b9e7-21aa9c7f9606,137604000,130000000,Chateau Elysee Condominium in Parañaque City,3600000.0,,48.0,0.0,Condominium
3406,4840d9d0-7c9d-4df2-816b-00970a912053,137605000,130000000,The Parkside Villas in Pasay City,8440000.0,,62.0,0.0,House & Lot
3407,2389fd00-bc11-4cd0-b0fb-de6b850adab0,42108000,42100000,Lancaster New City in Cavite,2100360.0,42007.0,78.0,50.0,N/A
3408,da524146-d79b-49d5-8c40-74bf32fb0ced,137604000,130000000,Chateau Elysee Condominium in Parañaque City,3923800.0,,48.0,0.0,Condominium
3409,d2957efc-1930-45bf-aa44-5015ebe14639,137604000,130000000,Chateau Elysee Condominium in Parañaque City,3600000.0,,48.0,0.0,Condominium
3410,d2b2a313-3030-414e-999d-d761a26110f0,42108000,42100000,Lancaster New City in Cavite,1814700.0,36294.0,60.0,50.0,N/A
3411,a2ec70a0-1467-4a0d-b246-21920f670a71,42108000,42100000,Lancaster New City in Cavite,1324800.0,33120.0,40.0,40.0,N/A
3412,4a082deb-e420-4b99-93bd-b2b591c89291,160202000,160200000,Camella Homes Butuan Subdivision in Agusan del Norte,1500000.0,23810.0,46.0,63.0,House & Lot
3413,20518f06-c16f-4206-9047-1d501d28bd35,160202000,160200000,Emenville Subdivision in Agusan del Norte,107000.0,1000.0,0.0,107.0,House & Lot
3414,c68d16a8-84ee-4d18-b8c0-ef1815ef2b21,160202000,160200000,Emenville Subdivision in Agusan del Norte,98000.0,1000.0,0.0,98.0,House & Lot
3415,7a61fce6-74b8-4fb9-92b2-a6d56f8a1fd8,12812000,12800000,Laoag City in Ilocos Norte,3091500.0,7729.0,152.0,400.0,N/A
3416,d3b21148-faab-4ae4-9df0-ea2e9d97858a,112402000,112400000,Palmetto Place Condominium in Davao del Sur,3149900.0,,48.46,0.0,Condominium
3417,46ee8a4f-b75d-437d-92f9-325d552b9e80,112402000,112400000,Ocean Cove Subdivision in Davao del Sur,2660000.0,14000.0,0.0,190.0,House & Lot
3418,bd0f5fe8-7096-40b3-b6c5-5460689f0d3c,112402000,112400000,Las Palmas Verdes Subdivision in Davao del Sur,2250000.0,15000.0,0.0,150.0,House & Lot
3419,cdeaad8d-78a3-4dc9-a2c9-7176b0f7bec2,112402000,112400000,Talomo District in Davao del Sur,160410000.0,15000.0,124.0,10694.0,N/A
3420,852e9616-4fb0-465e-a269-3539b4579542,112402000,112400000,Villa Grande Heights Subdivision in Davao del Sur,2495200.0,24952.0,56.0,100.0,House & Lot
3421,4bc0ecb1-586d-4264-9941-f647c0c2571c,112402000,112400000,Villa de Mercedes Subdivision in Davao del Sur,6244900.0,15612.0,255.0,400.0,House & Lot
3422,997a5d33-b3b1-4f7d-8cdf-f0bcbdeb783f,112402000,112400000,Camella Northpoint in Davao del Sur,4059000.0,,45.1,0.0,House & Lot
3423,6a77da1b-53f1-4b81-b732-6397ad021186,112402000,112400000,Avida Towers Davao in Davao del Sur,3038100.0,,23.37,0.0,Condominium
3424,2cd40c32-fc92-482f-9994-efa91ee3ca24,112402000,112400000,Ilumina Estate in Davao del Sur,4950000.0,27500.0,76.0,180.0,N/A
3425,599c7ff6-b959-4c16-ae21-2d9b37363739,112402000,112400000,Ilumina Estates in Davao del Sur,7209300.0,27943.0,165.0,258.0,N/A
3426,27009b6f-7e37-44c0-821d-b1bfa509c95c,112402000,112400000,Ocean Cove Subdivision in Davao del Sur,2940000.0,14000.0,0.0,210.0,House & Lot
3427,f90f2e5d-b5b9-47d1-8451-432228cdb5de,112402000,112400000,Davao City in Davao del Sur,4700000.0,15667.0,125.0,300.0,N/A
3428,5f418118-6678-4206-983d-c3437024c516,112402000,112400000,Orange Grove Subdivision in Davao del Sur,4676000.0,26270.0,127.0,178.0,House & Lot
3429,1ad49187-18d9-4640-a98a-fef6a360087d,112402000,112400000,Camella Davao Subdivision in Davao del Sur,1728800.0,27441.0,46.0,63.0,House & Lot
3430,6cdd3415-10f8-4372-b984-1cf1b5b18487,112402000,112400000,Ilumina Estates in Davao del Sur,6609300.0,36718.0,74.0,180.0,N/A
3431,dc4d6068-42d4-4fc4-a1e5-911e9da81819,112402000,112400000,Celerina Heights in Davao del Sur,4132000.0,22956.0,80.0,180.0,N/A
3432,14b3293f-8441-4573-b417-0a7e75739c31,41014000,41000000,Plantacion Meridienne in Batangas,1282250.0,5750.0,0.0,223.0,N/A
3433,6fc1d1af-9acd-4790-841f-bfff1f17f86d,41014000,41000000,Plantacion Meridienne in Batangas,1270750.0,5750.0,0.0,221.0,N/A
3434,e2d1b430-0859-41db-900e-a5803e138fd6,41014000,41000000,Plantacion Meridienne in Batangas,902750.0,5750.0,0.0,157.0,N/A
3435,a1e6dca4-c3ad-49ff-9c26-2cc7ae4f6d14,41014000,41000000,Plantacion Meridienne in Batangas,879750.0,5750.0,0.0,153.0,N/A
3436,bb31f45b-0abe-40c6-86f8-dfd3b9f46520,41014000,41000000,Plantacion Meridienne in Batangas,1817000.0,5750.0,0.0,316.0,N/A
3437,9b9fa5c6-bdcf-47d5-a28f-2022637ed41a,41014000,41000000,Plantacion Meridienne in Batangas,960250.0,5750.0,0.0,167.0,N/A
3438,1158135e-869d-435f-bcdd-e6db1e24501b,41014000,41000000,Plantacion Meridienne in Batangas,943000.0,5750.0,0.0,164.0,N/A
3439,4413854c-967c-4c69-8213-f6b3f0bede8e,41014000,41000000,Plantacion Meridienne in Batangas,908500.0,5750.0,0.0,158.0,N/A
3440,dc43aecb-df8e-4160-9d22-6f182cc78f93,41014000,41000000,Plantacion Meridienne in Batangas,989000.0,5750.0,0.0,172.0,N/A
3441,a3f7bcdd-d161-4278-bad3-f6b3e295a3b9,41014000,41000000,Plantacion Meridienne in Batangas,1656000.0,5750.0,0.0,288.0,N/A
3442,0c07c7da-8b7d-477f-b825-47db24f4d6ff,41014000,41000000,Plantacion Meridienne in Batangas,1006250.0,5750.0,0.0,175.0,N/A
3443,dcf14460-00c5-481d-80fd-e8bca9005c85,41014000,41000000,Plantacion Meridienne in Batangas,1081000.0,5750.0,0.0,188.0,N/A
3444,7be7ca18-3c9e-4af4-8d56-269a46868d4c,41014000,41000000,Plantacion Meridienne in Batangas,937250.0,5750.0,0.0,163.0,N/A
3445,3d63fa79-85a6-4132-8ca1-942d80b1bfd0,41014000,41000000,Plantacion Meridienne in Batangas,607200.0,6325.0,0.0,96.0,N/A
3446,53d55ae1-7a1b-4ef0-a406-ed3eff50e6f8,41014000,41000000,Plantacion Meridienne in Batangas,1277650.0,6325.0,0.0,202.0,N/A
3447,ed58b0d5-9c1d-4486-aff4-944c0af6c62a,41014000,41000000,Plantacion Meridienne in Batangas,828575.0,6325.0,0.0,131.0,N/A
3448,01870ee5-b947-4ca9-82ed-1f7abeba78fc,41014000,41000000,Plantacion Meridienne in Batangas,1353550.0,6325.0,0.0,214.0,N/A
3449,8548e14f-7293-4db4-be70-3b27ae5db678,41014000,41000000,Plantacion Meridienne in Batangas,607200.0,6325.0,0.0,96.0,N/A
3450,39fd68e7-bb68-4f9d-b058-2bfd3307eca1,41014000,41000000,Plantacion Meridienne in Batangas,1448425.0,6325.0,0.0,229.0,N/A
3451,f1ff52c0-139d-45bf-9fe9-0e4f388222f3,41014000,41000000,Plantacion Meridienne in Batangas,1524325.0,6325.0,0.0,241.0,N/A
3452,41d4b5d8-0561-45bc-8a7a-7cf479c2c59a,41014000,41000000,Plantacion Meridienne in Batangas,1195425.0,6325.0,0.0,189.0,N/A
3453,478c5b7a-a598-4a4b-8d34-6d08bb1eac01,41014000,41000000,Plantacion Meridienne in Batangas,1235445.0,12737.0,0.0,97.0,N/A
3454,9aa9cc6f-987a-4b6f-a9c3-71280e5eb362,41014000,41000000,Plantacion Meridienne in Batangas,607200.0,6325.0,0.0,96.0,N/A
3455,e66df3fb-c4ce-4efa-aa79-73302fab3a96,36916000,36900000,Camella Tarlac in Tarlac,1316000.0,27417.0,40.0,48.0,House & Lot
3456,dddac0ed-41a9-415b-952c-f5029c6aef1b,41014000,41000000,Plantacion Meridienne in Batangas,552000.0,5750.0,0.0,96.0,N/A
3457,d9dbdf30-2b38-4794-a858-bae024130f21,41014000,41000000,Plantacion Meridienne in Batangas,683100.0,6325.0,0.0,108.0,N/A
3458,efcd6e55-8d2c-442c-a2e9-63159b0cd495,41005000,41000000,San Isidro Village in Batangas,3846500.0,33448.0,153.0,115.0,House & Lot
3459,ef3cbe48-f711-40f9-bb8b-5ce0aa9c6abe,36916000,36900000,Camella Tarlac in Tarlac,1692500.0,23671.0,40.0,71.5,House & Lot
3460,62dcabfd-12cc-4e34-8d3f-9287b58a624c,41014000,41000000,Plantacion Meridienne in Batangas,1764675.0,6325.0,0.0,279.0,N/A
3461,f282c7c0-e897-4593-97d5-c9bb28a952ca,,41000000,Rancho Vista Subdivision in Batangas,7803000.0,9000.0,0.0,867.0,House & Lot
3462,cc40c53c-980c-4e3d-95b7-537c59a85999,41005000,41000000,Betzaida VIllage in Batangas,2262800.0,17014.0,46.0,133.0,House & Lot
3463,0aede028-7946-4029-a09e-b11f7a252953,41005000,41000000,Batangas City in Batangas,5570800.0,32388.0,329.0,172.0,N/A
3464,f64ca2e3-4271-4ace-95f6-4e9931a0dc77,72217000,72200000,Winland Tower Condominium in Cebu,4445000.0,,127.0,0.0,Condominium
3465,092843ca-0cde-42b0-ac76-fe4fd35c9ee6,36916000,36900000,Camella Tarlac in Tarlac,1365400.0,28446.0,40.0,48.0,House & Lot
3466,d8158e48-9ef1-4d19-a813-2b02fe06ccc7,41005000,41000000,Betzaida VIllage in Batangas,2995500.0,22523.0,90.0,133.0,House & Lot
3467,8c78ad70-9551-4aaf-93bb-a28a9075329b,36916000,36900000,Camella Tarlac in Tarlac,1837000.0,23857.0,44.0,77.0,House & Lot
3468,bf558fad-2ed0-4813-822d-99ba50b43826,72230000,72200000,Myvan Cityscape Tower in Cebu,1714450.0,,20.17,0.0,Condominium
3469,50da7da8-e646-4982-8b6f-3d4ac3e9e988,72230000,72200000,Myvan Cityscape Tower in Cebu,2113800.0,,20.87,0.0,Condominium
3470,7e96bde5-51c9-4f71-a6ce-03ab012e68c6,41005000,41000000,Berberabe Subdivision in Batangas,1275000.0,8500.0,0.0,150.0,House & Lot
3471,b309c748-d647-41e9-a656-b0fdd3dfaf9d,41005000,41000000,Berberabe Subdivision in Batangas,1105000.0,8500.0,0.0,130.0,House & Lot
3472,37930518-3745-49c0-b667-880fca9e78a2,41005000,41000000,Berberabe Subdivision in Batangas,1105000.0,8500.0,0.0,130.0,House & Lot
3473,c6759e52-3aca-4a0d-9e5a-d392ca15c8a2,41005000,41000000,Berberabe Subdivision in Batangas,1105000.0,8500.0,0.0,130.0,House & Lot
3474,2c03850a-08f7-49ad-971a-1fecce6a2067,41005000,41000000,Berberabe Subdivision in Batangas,994500.0,8500.0,0.0,117.0,House & Lot
