,geographyFk,capacityToPayPagibig,capacityToPayBank,houseMedianPrice,listingCount,pagIbigRequiredLoan,pagIbigAmortization,pagIbigCapacity,pagIbigGap,pagIbigLoanStatus,bankRequiredLoan,bankAmortization,bankCapacity,bankGap,bankLoanStatus
1384,133900000.0,14081.55,12069.9,4013370.0,781,9030600.0,52700.13,14081.55,-38618.58,Not Applicable,8027200.0,62234.8,12069.9,-50164.9,Not Applicable
1385,72226000.0,12490.45,10706.1,1772100.0,143,790200.0,4611.39,12490.45,7879.06,Applicable,702400.0,5445.7,10706.1,5260.4,Applicable
1386,72226000.0,12490.45,10706.1,1772100.0,143,790200.0,4611.39,12490.45,7879.06,Applicable,702400.0,5445.7,10706.1,5260.4,Applicable
1387,63022000.0,9255.05,7932.9,2500000.0,194,462993996.6,2701907.29,9255.05,-2692652.24,Not Applicable,411550219.20000005,3190744.47,7932.9,-3182811.57,Not Applicable
1388,63022000.0,13962.9,11968.2,2500000.0,194,462993996.6,2701907.29,13962.9,-2687944.39,Not Applicable,411550219.20000005,3190744.47,11968.2,-3178776.27,Not Applicable
1389,133900000.0,14081.55,12069.9,4013370.0,781,7857000.0,45851.32,14081.55,-31769.77,Not Applicable,6984000.0,54146.88,12069.9,-42076.98,Not Applicable
1390,133900000.0,14081.55,12069.9,4013370.0,781,3981600.0,23235.54,14081.55,-9153.99,Not Applicable,3539200.0,27439.38,12069.9,-15369.48,Not Applicable
1391,133900000.0,14081.55,12069.9,4013370.0,781,3931200.0,22941.42,14081.55,-8859.87,Not Applicable,3494400.0,27092.05,12069.9,-15022.15,Not Applicable
1392,133900000.0,14081.55,12069.9,4013370.0,781,3313800.0,19338.44,14081.55,-5256.89,Not Applicable,2945600.0,22837.21,12069.9,-10767.31,Not Applicable
1393,133900000.0,14081.55,12069.9,4013370.0,781,2421000.0,14128.3,14081.55,-46.75,Not Applicable,2152000.0,16684.43,12069.9,-4614.53,Not Applicable
1394,133900000.0,14081.55,12069.9,4013370.0,781,705600.0,4117.69,14081.55,9963.86,Applicable,627200.0,4862.67,12069.9,7207.23,Applicable
1395,133900000.0,14081.55,12069.9,4013370.0,781,3099600.0,18088.42,14081.55,-4006.87,Not Applicable,2755200.0,21361.04,12069.9,-9291.14,Not Applicable
1396,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1397,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1398,133900000.0,14081.55,12069.9,4013370.0,781,705600.0,4117.69,14081.55,9963.86,Applicable,627200.0,4862.67,12069.9,7207.23,Applicable
1399,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1400,133900000.0,14081.55,12069.9,4013370.0,781,516600.0,3014.74,14081.55,11066.81,Applicable,459200.0,3560.17,12069.9,8509.73,Applicable
1401,133900000.0,14081.55,12069.9,4013370.0,781,772200.0,4506.35,14081.55,9575.2,Applicable,686400.0,5321.65,12069.9,6748.25,Applicable
1402,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1403,133900000.0,14081.55,12069.9,4013370.0,781,705600.0,4117.69,14081.55,9963.86,Applicable,627200.0,4862.67,12069.9,7207.23,Applicable
1404,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1405,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1406,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1407,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1408,133900000.0,14081.55,12069.9,4013370.0,781,772200.0,4506.35,14081.55,9575.2,Applicable,686400.0,5321.65,12069.9,6748.25,Applicable
1409,133900000.0,14081.55,12069.9,4013370.0,781,516150.0,3012.11,14081.55,11069.44,Applicable,458800.0,3557.07,12069.9,8512.83,Applicable
1410,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1411,133900000.0,14081.55,12069.9,4013370.0,781,514800.0,3004.23,14081.55,11077.32,Applicable,457600.0,3547.77,12069.9,8522.13,Applicable
1412,133900000.0,14081.55,12069.9,4013370.0,781,516150.0,3012.11,14081.55,11069.44,Applicable,458800.0,3557.07,12069.9,8512.83,Applicable
1413,133900000.0,14081.55,12069.9,4013370.0,781,3049200.0,17794.3,14081.55,-3712.75,Not Applicable,2710400.0,21013.7,12069.9,-8943.8,Not Applicable
1414,133900000.0,14081.55,12069.9,4013370.0,781,5404500.0,31539.2,14081.55,-17457.65,Not Applicable,4804000.0,37245.36,12069.9,-25175.46,Not Applicable
1415,133900000.0,14081.55,12069.9,4013370.0,781,3099600.0,18088.42,14081.55,-4006.87,Not Applicable,2755200.0,21361.04,12069.9,-9291.14,Not Applicable
1416,137405000.0,24581.9,21070.2,6065000.0,63,1227600.0,7163.94,24581.9,17417.96,Applicable,1091200.0,8460.06,21070.2,12610.14,Applicable
1417,133900000.0,14081.55,12069.9,4013370.0,781,1524600.0,8897.15,14081.55,5184.4,Applicable,1355200.0,10506.85,12069.9,1563.05,Applicable
1418,133900000.0,14081.55,12069.9,4013370.0,781,13867198.956,80925.21,14081.55,-66843.66,Not Applicable,12326399.072,95566.44,12069.9,-83496.54,Not Applicable
1419,133900000.0,14081.55,12069.9,4013370.0,781,828001.044,4831.99,14081.55,9249.56,Applicable,736000.9280000001,5706.21,12069.9,6363.69,Applicable
1420,133900000.0,14081.55,12069.9,4013370.0,781,8900996.544,51943.8,14081.55,-37862.25,Not Applicable,7911996.928,61341.63,12069.9,-49271.73,Not Applicable
1421,133900000.0,14081.55,12069.9,4013370.0,781,4870800.0,28424.67,14081.55,-14343.12,Not Applicable,4329600.0,33567.34,12069.9,-21497.44,Not Applicable
1422,133900000.0,14081.55,12069.9,4013370.0,781,7597800.0,44338.7,14081.55,-30257.15,Not Applicable,6753600.0,52360.59,12069.9,-40290.69,Not Applicable
1423,133900000.0,14081.55,12069.9,4013370.0,781,2187000.0,12762.74,14081.55,1318.81,Applicable,1944000.0,15071.81,12069.9,-3001.91,Not Applicable
1424,133900000.0,14081.55,12069.9,4013370.0,781,5202000.0,30357.46,14081.55,-16275.91,Not Applicable,4624000.0,35849.82,12069.9,-23779.92,Not Applicable
1425,133900000.0,14081.55,12069.9,4013370.0,781,3252600.0,18981.29,14081.55,-4899.74,Not Applicable,2891200.0,22415.44,12069.9,-10345.54,Not Applicable
1426,133900000.0,14081.55,12069.9,4013370.0,781,6102000.0,35609.62,14081.55,-21528.07,Not Applicable,5424000.0,42052.21,12069.9,-29982.31,Not Applicable
1427,133900000.0,14081.55,12069.9,4013370.0,781,1007997.048,5882.4,14081.55,8199.15,Applicable,895997.376,6946.66,12069.9,5123.24,Applicable
1428,133900000.0,14081.55,12069.9,4013370.0,781,8860500.0,51707.47,14081.55,-37625.92,Not Applicable,7876000.0,61062.54,12069.9,-48992.64,Not Applicable
1429,133900000.0,14081.55,12069.9,4013370.0,781,855000.0,4989.55,14081.55,9092.0,Applicable,760000.0,5892.27,12069.9,6177.63,Applicable
1430,133900000.0,14081.55,12069.9,4013370.0,781,3971494.1610000003,23176.56,14081.55,-9095.01,Not Applicable,3530217.032,27369.74,12069.9,-15299.84,Not Applicable
1431,133900000.0,14081.55,12069.9,4013370.0,781,6105805.839,35631.83,14081.55,-21550.28,Not Applicable,5427382.968,42078.44,12069.9,-30008.54,Not Applicable
1432,133900000.0,14081.55,12069.9,4013370.0,781,3604500.0,21034.88,14081.55,-6953.33,Not Applicable,3204000.0,24840.58,12069.9,-12770.68,Not Applicable
1433,133900000.0,14081.55,12069.9,4013370.0,781,4876200.0,28456.18,14081.55,-14374.63,Not Applicable,4334400.0,33604.56,12069.9,-21534.66,Not Applicable
1434,133900000.0,14081.55,12069.9,4013370.0,781,7020000.0,40966.81,14081.55,-26885.26,Not Applicable,6240000.0,48378.65,12069.9,-36308.75,Not Applicable
1435,133900000.0,14081.55,12069.9,4013370.0,781,800999.739,4674.42,14081.55,9407.13,Applicable,711999.768,5520.13,12069.9,6549.77,Applicable
1436,133900000.0,14081.55,12069.9,4013370.0,781,2428200.0,14170.32,14081.55,-88.77,Not Applicable,2158400.0,16734.05,12069.9,-4664.15,Not Applicable
1437,133900000.0,14081.55,12069.9,4013370.0,781,7527600.0,43929.03,14081.55,-29847.48,Not Applicable,6691200.0,51876.8,12069.9,-39806.9,Not Applicable
1438,133900000.0,14081.55,12069.9,4013370.0,781,650700.0,3797.31,14081.55,10284.24,Applicable,578400.0,4484.33,12069.9,7585.57,Applicable
1439,133900000.0,14081.55,12069.9,4013370.0,781,3291300.0,19207.13,14081.55,-5125.58,Not Applicable,2925600.0,22682.15,12069.9,-10612.25,Not Applicable
1440,133900000.0,14081.55,12069.9,4013370.0,781,3291300.0,19207.13,14081.55,-5125.58,Not Applicable,2925600.0,22682.15,12069.9,-10612.25,Not Applicable
1441,133900000.0,14081.55,12069.9,4013370.0,781,4040100.0,23576.93,14081.55,-9495.38,Not Applicable,3591200.0,27842.54,12069.9,-15772.64,Not Applicable
1442,133900000.0,14081.55,12069.9,4013370.0,781,6565400.181,38313.89,14081.55,-24232.34,Not Applicable,5835911.272,45245.76,12069.9,-33175.86,Not Applicable
1443,133900000.0,14081.55,12069.9,4013370.0,781,3442500.0,20089.5,14081.55,-6007.95,Not Applicable,3060000.0,23724.15,12069.9,-11654.25,Not Applicable
1444,133900000.0,14081.55,12069.9,4013370.0,781,5119200.0,29874.26,14081.55,-15792.71,Not Applicable,4550400.0,35279.2,12069.9,-23209.3,Not Applicable
1445,133900000.0,14081.55,12069.9,4013370.0,781,3028500.0,17673.5,14081.55,-3591.95,Not Applicable,2692000.0,20871.05,12069.9,-8801.15,Not Applicable
1446,133900000.0,14081.55,12069.9,4013370.0,781,4910400.0,28655.76,14081.55,-14574.21,Not Applicable,4364800.0,33840.25,12069.9,-21770.35,Not Applicable
1447,133900000.0,14081.55,12069.9,4013370.0,781,2706300.0,15793.23,14081.55,-1711.68,Not Applicable,2405600.0,18650.59,12069.9,-6580.69,Not Applicable
1448,133900000.0,14081.55,12069.9,4013370.0,781,2952900.0,17232.32,14081.55,-3150.77,Not Applicable,2624800.0,20350.05,12069.9,-8280.15,Not Applicable
1449,133900000.0,14081.55,12069.9,4013370.0,781,10820639.808,63146.32,14081.55,-49064.77,Not Applicable,9618346.496,74570.94,12069.9,-62501.04,Not Applicable
1450,133900000.0,14081.55,12069.9,4013370.0,781,864060.192,5042.42,14081.55,9039.13,Applicable,768053.5040000001,5954.71,12069.9,6115.19,Applicable
1451,133900000.0,14081.55,12069.9,4013370.0,781,3402000.0,19853.15,14081.55,-5771.6,Not Applicable,3024000.0,23445.04,12069.9,-11375.14,Not Applicable
1452,133900000.0,14081.55,12069.9,4013370.0,781,11862885.816,69228.58,14081.55,-55147.03,Not Applicable,10544787.392,81753.62,12069.9,-69683.72,Not Applicable
1453,133900000.0,14081.55,12069.9,4013370.0,781,900014.184,5252.24,14081.55,8829.31,Applicable,800012.608,6202.49,12069.9,5867.41,Applicable
1454,133900000.0,14081.55,12069.9,4013370.0,781,3454200.0,20157.77,14081.55,-6076.22,Not Applicable,3070400.0,23804.78,12069.9,-11734.88,Not Applicable
1455,133900000.0,14081.55,12069.9,4013370.0,781,27516600.0,160579.41,14081.55,-146497.86,Not Applicable,24459200.0,189631.92,12069.9,-177562.02,Not Applicable
1456,133900000.0,14081.55,12069.9,4013370.0,781,3055500.0,17831.07,14081.55,-3749.52,Not Applicable,2716000.0,21057.12,12069.9,-8987.22,Not Applicable
1457,133900000.0,14081.55,12069.9,4013370.0,781,4554000.0,26575.91,14081.55,-12494.36,Not Applicable,4048000.0,31384.1,12069.9,-19314.2,Not Applicable
1458,133900000.0,14081.55,12069.9,4013370.0,781,3042900.0,17757.54,14081.55,-3675.99,Not Applicable,2704800.0,20970.29,12069.9,-8900.39,Not Applicable
1459,133900000.0,14081.55,12069.9,4013370.0,781,7711200.432000001,45000.47,14081.55,-30918.92,Not Applicable,6854400.384000001,53142.09,12069.9,-41072.19,Not Applicable
1460,133900000.0,14081.55,12069.9,4013370.0,781,899999.5680000001,5252.15,14081.55,8829.4,Applicable,799999.616,6202.39,12069.9,5867.51,Applicable
1461,133900000.0,14081.55,12069.9,4013370.0,781,2092500.0,12211.26,14081.55,1870.29,Applicable,1860000.0,14420.56,12069.9,-2350.66,Not Applicable
1462,133900000.0,14081.55,12069.9,4013370.0,781,5467500.0,31906.85,14081.55,-17825.3,Not Applicable,4860000.0,37679.53,12069.9,-25609.63,Not Applicable
1463,133900000.0,14081.55,12069.9,4013370.0,781,3274200.0,19107.34,14081.55,-5025.79,Not Applicable,2910400.0,22564.3,12069.9,-10494.4,Not Applicable
1464,133900000.0,14081.55,12069.9,4013370.0,781,36215100.0,211341.49,14081.55,-197259.94,Not Applicable,32191200.0,249578.03,12069.9,-237508.13,Not Applicable
1465,133900000.0,14081.55,12069.9,4013370.0,781,1442700.0,8419.21,14081.55,5662.34,Applicable,1282400.0,9942.43,12069.9,2127.47,Applicable
1466,133900000.0,14081.55,12069.9,4013370.0,781,6120000.0,35714.66,14081.55,-21633.11,Not Applicable,5440000.0,42176.26,12069.9,-30106.36,Not Applicable
1467,133900000.0,14081.55,12069.9,4013370.0,781,5685300.0,33177.87,14081.55,-19096.32,Not Applicable,5053600.0,39180.51,12069.9,-27110.61,Not Applicable
1468,133900000.0,14081.55,12069.9,4013370.0,781,3738600.0,21817.45,14081.55,-7735.9,Not Applicable,3323200.0,25764.73,12069.9,-13694.83,Not Applicable
1469,133900000.0,14081.55,12069.9,4013370.0,781,2000700.0,11675.54,14081.55,2406.01,Applicable,1778400.0,13787.92,12069.9,-1718.02,Not Applicable
1470,133900000.0,14081.55,12069.9,4013370.0,781,4379400.0,25556.99,14081.55,-11475.44,Not Applicable,3892800.0,30180.84,12069.9,-18110.94,Not Applicable
1471,133900000.0,14081.55,12069.9,4013370.0,781,3214800.0,18760.7,14081.55,-4679.15,Not Applicable,2857600.0,22154.94,12069.9,-10085.04,Not Applicable
1472,133900000.0,14081.55,12069.9,4013370.0,781,2721600.0,15882.52,14081.55,-1800.97,Not Applicable,2419200.0,18756.03,12069.9,-6686.13,Not Applicable
1473,133900000.0,14081.55,12069.9,4013370.0,781,2414700.0,14091.53,14081.55,-9.98,Not Applicable,2146400.0,16641.02,12069.9,-4571.12,Not Applicable
1474,133900000.0,14081.55,12069.9,4013370.0,781,2268000.0,13235.43,14081.55,846.12,Applicable,2016000.0,15630.03,12069.9,-3560.13,Not Applicable
1475,133900000.0,14081.55,12069.9,4013370.0,781,2814300.0,16423.49,14081.55,-2341.94,Not Applicable,2501600.0,19394.88,12069.9,-7324.98,Not Applicable
1476,133900000.0,14081.55,12069.9,4013370.0,781,5657400.0,33015.05,14081.55,-18933.5,Not Applicable,5028800.0,38988.23,12069.9,-26918.33,Not Applicable
1477,133900000.0,14081.55,12069.9,4013370.0,781,3437100.0,20057.98,14081.55,-5976.43,Not Applicable,3055200.0,23686.93,12069.9,-11617.03,Not Applicable
1478,133900000.0,14081.55,12069.9,4013370.0,781,4535100.0,26465.61,14081.55,-12384.06,Not Applicable,4031200.0,31253.85,12069.9,-19183.95,Not Applicable
1479,133900000.0,14081.55,12069.9,4013370.0,781,3919699.926,22874.3,14081.55,-8792.75,Not Applicable,3484177.712,27012.79,12069.9,-14942.89,Not Applicable
1480,133900000.0,14081.55,12069.9,4013370.0,781,3447700.074,20119.84,14081.55,-6038.29,Not Applicable,3064622.288,23759.98,12069.9,-11690.08,Not Applicable
1481,133900000.0,14081.55,12069.9,4013370.0,781,4536000.0,26470.86,14081.55,-12389.31,Not Applicable,4032000.0,31260.05,12069.9,-19190.15,Not Applicable
1482,133900000.0,14081.55,12069.9,4013370.0,781,1959300.0,11433.94,14081.55,2647.61,Applicable,1741600.0,13502.61,12069.9,-1432.71,Not Applicable
1483,133900000.0,14081.55,12069.9,4013370.0,781,8017199.064000001,46786.2,14081.55,-32704.65,Not Applicable,7126399.168000001,55250.9,12069.9,-43181.0,Not Applicable
1484,133900000.0,14081.55,12069.9,4013370.0,781,693000.9360000001,4044.17,14081.55,10037.38,Applicable,616000.832,4775.85,12069.9,7294.05,Applicable
1485,133900000.0,14081.55,12069.9,4013370.0,781,3849300.0,22463.47,14081.55,-8381.92,Not Applicable,3421600.0,26527.63,12069.9,-14457.73,Not Applicable
1486,133900000.0,14081.55,12069.9,4013370.0,781,3491100.0,20373.11,14081.55,-6291.56,Not Applicable,3103200.0,24059.08,12069.9,-11989.18,Not Applicable
1487,133900000.0,14081.55,12069.9,4013370.0,781,3139200.0,18319.52,14081.55,-4237.97,Not Applicable,2790400.0,21633.94,12069.9,-9564.04,Not Applicable
1488,133900000.0,14081.55,12069.9,4013370.0,781,5738400.0,33487.74,14081.55,-19406.19,Not Applicable,5100800.0,39546.45,12069.9,-27476.55,Not Applicable
1489,133900000.0,14081.55,12069.9,4013370.0,781,850498.182,4963.28,14081.55,9118.27,Applicable,755998.3840000001,5861.25,12069.9,6208.65,Applicable
1490,133900000.0,14081.55,12069.9,4013370.0,781,2979901.818,17389.9,14081.55,-3308.35,Not Applicable,2648801.6160000004,20536.13,12069.9,-8466.23,Not Applicable
1491,133900000.0,14081.55,12069.9,4013370.0,781,3489300.0,20362.61,14081.55,-6281.06,Not Applicable,3101600.0,24046.67,12069.9,-11976.77,Not Applicable
1492,133900000.0,14081.55,12069.9,4013370.0,781,3296700.0,19238.65,14081.55,-5157.1,Not Applicable,2930400.0,22719.36,12069.9,-10649.46,Not Applicable
1493,133900000.0,14081.55,12069.9,4013370.0,781,3492900.0,20383.62,14081.55,-6302.07,Not Applicable,3104800.0,24071.48,12069.9,-12001.58,Not Applicable
1494,133900000.0,14081.55,12069.9,4013370.0,781,5572800.0,32521.35,14081.55,-18439.8,Not Applicable,4953600.0,38405.21,12069.9,-26335.31,Not Applicable
1495,133900000.0,14081.55,12069.9,4013370.0,781,2302200.0,13435.01,14081.55,646.54,Applicable,2046400.0,15865.72,12069.9,-3795.82,Not Applicable
1496,133900000.0,14081.55,12069.9,4013370.0,781,4446000.0,25945.65,14081.55,-11864.1,Not Applicable,3952000.0,30639.81,12069.9,-18569.91,Not Applicable
1497,133900000.0,14081.55,12069.9,4013370.0,781,4007700.0,23387.85,14081.55,-9306.3,Not Applicable,3562400.0,27619.25,12069.9,-15549.35,Not Applicable
1498,137601000.0,17352.3,14873.4,7560000.0,399,2649600.0,15462.35,17352.3,1889.95,Applicable,2355200.0,18259.84,14873.4,-3386.44,Not Applicable
1499,137601000.0,17352.3,14873.4,7560000.0,399,2822400.0,16470.76,17352.3,881.54,Applicable,2508800.0,19450.7,14873.4,-4577.3,Not Applicable
1500,137601000.0,17352.3,14873.4,7560000.0,399,305697600.0,1783968.22,17352.3,-1766615.92,Not Applicable,271731200.0,2106729.1,14873.4,-2091855.7,Not Applicable
1501,137601000.0,17352.3,14873.4,7560000.0,399,13845240.0,80797.06,17352.3,-63444.76,Not Applicable,12306880.0,95415.11,14873.4,-80541.71,Not Applicable
1502,64501000.0,10708.95,9179.1,1146800.0,332,2618460.0,15280.62,10708.95,-4571.67,Not Applicable,2327520.0,18045.24,9179.1,-8866.14,Not Applicable
1503,64501000.0,10708.95,9179.1,1146800.0,332,769500.0,4490.59,10708.95,6218.36,Applicable,684000.0,5303.04,9179.1,3876.06,Applicable
1504,137604000.0,16229.85,13911.3,3990000.0,297,8870472.0,51765.67,16229.85,-35535.82,Not Applicable,7884864.0,61131.27,13911.3,-47219.97,Not Applicable
1505,137601000.0,17352.3,14873.4,7560000.0,399,14302800.0,83467.26,17352.3,-66114.96,Not Applicable,12713600.0,98568.41,14873.4,-83695.01,Not Applicable
1506,133900000.0,14081.55,12069.9,4013370.0,781,12388481.838000001,72295.82,14081.55,-58214.27,Not Applicable,11011983.856,85375.79,12069.9,-73305.89,Not Applicable
1507,133900000.0,14081.55,12069.9,4013370.0,781,2347967.5379999997,13702.1,14081.55,379.45,Applicable,2087082.256,16181.13,12069.9,-4111.23,Not Applicable
1508,72217000.0,8556.8,7334.4,3150000.0,548,34814002.653000005,203165.07,8556.8,-194608.27,Not Applicable,30945780.136000004,239922.3,7334.4,-232587.9,Not Applicable
1509,72217000.0,11269.65,9659.7,3150000.0,548,34814002.653000005,203165.07,11269.65,-191895.42,Not Applicable,30945780.136000004,239922.3,9659.7,-230262.6,Not Applicable
1510,112402000.0,12043.15,10322.7,2163000.0,233,3878100.0,22631.54,12043.15,-10588.39,Not Applicable,3447200.0,26726.1,10322.7,-16403.4,Not Applicable
1511,133900000.0,14081.55,12069.9,4013370.0,781,7660800.0,44706.35,14081.55,-30624.8,Not Applicable,6809600.0,52794.76,12069.9,-40724.86,Not Applicable
1512,133900000.0,14081.55,12069.9,4013370.0,781,2744100.0,16013.82,14081.55,-1932.27,Not Applicable,2439200.0,18911.09,12069.9,-6841.19,Not Applicable
1513,133900000.0,14081.55,12069.9,4013370.0,781,12219300.0,71308.52,14081.55,-57226.97,Not Applicable,10861600.0,84209.87,12069.9,-72139.97,Not Applicable
1514,133900000.0,14081.55,12069.9,4013370.0,781,7598700.0,44343.95,14081.55,-30262.4,Not Applicable,6754400.0,52366.79,12069.9,-40296.89,Not Applicable
1515,133900000.0,14081.55,12069.9,4013370.0,781,9126900.0,53262.11,14081.55,-39180.56,Not Applicable,8112800.0,62898.45,12069.9,-50828.55,Not Applicable
1516,133900000.0,14081.55,12069.9,4013370.0,781,77064350.94,449726.63,14081.55,-435645.08,Not Applicable,68501645.28,531092.53,12069.9,-519022.63,Not Applicable
1517,133900000.0,14081.55,12069.9,4013370.0,781,95715402.84,558569.11,14081.55,-544487.56,Not Applicable,85080358.08,659627.11,12069.9,-647557.21,Not Applicable
1518,137602000.0,23319.8,19988.4,4203000.0,275,7650000.0,44643.32,23319.8,-21323.52,Not Applicable,6800000.0,52720.33,19988.4,-32731.93,Not Applicable
1519,137401000.0,19425.7,16650.6,4450200.0,197,7996590.0,46665.93,19425.7,-27240.23,Not Applicable,7108080.0,55108.87,16650.6,-38458.27,Not Applicable
1520,137401000.0,19425.7,16650.6,4450200.0,197,7093980.0,41398.54,19425.7,-21972.84,Not Applicable,6305760.0,48888.49,16650.6,-32237.89,Not Applicable
1521,137401000.0,19425.7,16650.6,4450200.0,197,9271710.0,54107.18,19425.7,-34681.48,Not Applicable,8241520.0,63896.42,16650.6,-47245.82,Not Applicable
1522,137401000.0,19425.7,16650.6,4450200.0,197,4152240.0,24231.35,19425.7,-4805.65,Not Applicable,3690880.0,28615.35,16650.6,-11964.75,Not Applicable
1523,137401000.0,19425.7,16650.6,4450200.0,197,5090220.0,29705.14,19425.7,-10279.44,Not Applicable,4524640.0,35079.49,16650.6,-18428.89,Not Applicable
1524,137404000.0,14020.3,12017.4,3625000.0,1100,3035880.0,17716.57,14020.3,-3696.27,Not Applicable,2698560.0,20921.91,12017.4,-8904.51,Not Applicable
1525,137404000.0,7207.55,6177.9,3625000.0,1100,3035880.0,17716.57,7207.55,-10509.02,Not Applicable,2698560.0,20921.91,6177.9,-14744.01,Not Applicable
1526,137604000.0,16229.85,13911.3,3990000.0,297,6755940.0,39425.83,16229.85,-23195.98,Not Applicable,6005280.0,46558.87,13911.3,-32647.57,Not Applicable
1527,137601000.0,17352.3,14873.4,7560000.0,399,5878170.0,34303.4,17352.3,-16951.1,Not Applicable,5225040.0,40509.68,14873.4,-25636.28,Not Applicable
1528,137604000.0,16229.85,13911.3,3990000.0,297,8910000.0,51996.34,16229.85,-35766.49,Not Applicable,7920000.0,61403.68,13911.3,-47492.38,Not Applicable
1529,137405000.0,24581.9,21070.2,6065000.0,63,74534850.0,434965.15,24581.9,-410383.25,Not Applicable,66253200.0,513660.35,21070.2,-492590.15,Not Applicable
1530,133900000.0,14081.55,12069.9,4013370.0,781,6255000.0,36502.48,14081.55,-22420.93,Not Applicable,5560000.0,43106.62,12069.9,-31036.72,Not Applicable
1531,137607000.0,15155.0,12990.0,1462500.0,949,4151250.0,24225.57,15155.0,-9070.57,Not Applicable,3690000.0,28608.53,12990.0,-15618.53,Not Applicable
1532,137607000.0,15155.0,12990.0,1462500.0,949,5130000.0,29937.29,15155.0,-14782.29,Not Applicable,4560000.0,35353.63,12990.0,-22363.63,Not Applicable
1533,112402000.0,12043.15,10322.7,2163000.0,233,3256200.0,19002.3,12043.15,-6959.15,Not Applicable,2894400.0,22440.25,10322.7,-12117.55,Not Applicable
1534,41005000.0,11729.9,10054.2,1538200.0,137,2984220.0,17415.1,11729.9,-5685.2,Not Applicable,2652640.0,20565.89,10054.2,-10511.69,Not Applicable
1535,41005000.0,11729.9,10054.2,1538200.0,137,2976120.0,17367.83,11729.9,-5637.93,Not Applicable,2645440.0,20510.07,10054.2,-10455.87,Not Applicable
1536,41005000.0,11729.9,10054.2,1538200.0,137,3336444.0,19470.58,11729.9,-7740.68,Not Applicable,2965728.0,22993.26,10054.2,-12939.06,Not Applicable
1537,41005000.0,11729.9,10054.2,1538200.0,137,6513345.0,38010.11,11729.9,-26280.21,Not Applicable,5789640.0,44887.02,10054.2,-34832.82,Not Applicable
1538,36916000.0,10728.2,9195.6,1141700.0,378,1466010.0,8555.24,10728.2,2172.96,Applicable,1303120.0,10103.08,9195.6,-907.48,Not Applicable
1539,36916000.0,10728.2,9195.6,1141700.0,378,1384650.0,8080.44,10728.2,2647.76,Applicable,1230800.0,9542.38,9195.6,-346.78,Not Applicable
1540,137605000.0,13921.6,11932.8,4789400.0,105,4360500.0,25446.69,13921.6,-11525.09,Not Applicable,3876000.0,30050.59,11932.8,-18117.79,Not Applicable
1541,137605000.0,13921.6,11932.8,4789400.0,105,3672000.0,21428.8,13921.6,-7507.2,Not Applicable,3264000.0,25305.76,11932.8,-13372.96,Not Applicable
1542,137605000.0,13921.6,11932.8,4789400.0,105,4752000.0,27731.38,13921.6,-13809.78,Not Applicable,4224000.0,32748.63,11932.8,-20815.83,Not Applicable
1543,137605000.0,13921.6,11932.8,4789400.0,105,4360500.0,25446.69,13921.6,-11525.09,Not Applicable,3876000.0,30050.59,11932.8,-18117.79,Not Applicable
1544,137403000.0,17219.3,14759.4,3768630.0,342,3442320.0,20088.45,17219.3,-2869.15,Not Applicable,3059840.0,23722.91,14759.4,-8963.51,Not Applicable
1545,45624000.0,10556.35,9048.3,1276000.0,311,16979490.0,99087.69,10556.35,-88531.34,Not Applicable,15092880.0,117014.94,9048.3,-107966.64,Not Applicable
1546,137607000.0,15155.0,12990.0,1462500.0,949,1316250.0,7681.28,15155.0,7473.72,Applicable,1170000.0,9071.0,12990.0,3919.0,Applicable
1547,137607000.0,15155.0,12990.0,1462500.0,949,1316250.0,7681.28,15155.0,7473.72,Applicable,1170000.0,9071.0,12990.0,3919.0,Applicable
1548,137607000.0,15155.0,12990.0,1462500.0,949,1316250.0,7681.28,15155.0,7473.72,Applicable,1170000.0,9071.0,12990.0,3919.0,Applicable
1549,137607000.0,15155.0,12990.0,1462500.0,949,1316250.0,7681.28,15155.0,7473.72,Applicable,1170000.0,9071.0,12990.0,3919.0,Applicable
